x	y	label	simulation
0.9071406480022545	0.14932975934465964	outer_tissue	planted_true_niche
0.4508711364919724	0.17220106617867936	matched_background	planted_true_niche
0.01508948605893945	0.2620227064260594	outer_tissue	planted_true_niche
0.9752496522309917	0.07043965601275215	outer_tissue	planted_true_niche
0.7686677994763607	0.8570173714001247	outer_tissue	planted_true_niche
0.8224269427429303	0.46137536193932305	matched_background	planted_true_niche
0.8278654180975947	0.9307895270391665	outer_tissue	planted_true_niche
0.12626695485409167	0.20352174404433232	outer_tissue	planted_true_niche
0.8744440949301795	0.004188597191236543	outer_tissue	planted_true_niche
0.08410675541688273	0.27332278334763427	outer_tissue	planted_true_niche
0.3089690479444013	0.7525264018733544	matched_background	planted_true_niche
0.16008309923788677	0.5125583526914573	matched_background	planted_true_niche
0.48291691569613615	0.6856286929360738	true_niche	planted_true_niche
0.18966131269380104	0.409786558023284	matched_background	planted_true_niche
0.2111762396490613	0.8938312631243934	outer_tissue	planted_true_niche
0.5792570424976218	0.2621478438812609	matched_background	planted_true_niche
0.1614140575952352	0.2567339470105242	matched_background	planted_true_niche
0.48193478767184883	0.4276486571818323	true_niche	planted_true_niche
0.6938927196891608	0.3418503434835548	matched_background	planted_true_niche
0.015644563341680517	0.39564721186039786	outer_tissue	planted_true_niche
0.8843441487651342	0.687417168044463	outer_tissue	planted_true_niche
0.7544668076086938	0.4439674583606945	matched_background	planted_true_niche
0.7518529308194278	0.6391699290573154	matched_background	planted_true_niche
0.724020069233526	0.2573196644270286	matched_background	planted_true_niche
0.9611666650345677	0.4700559079389026	outer_tissue	planted_true_niche
0.14419092223169483	0.08241971686402838	outer_tissue	planted_true_niche
0.08271969554818615	0.9548196473761515	outer_tissue	planted_true_niche
0.7397152150985961	0.22611564260830042	matched_background	planted_true_niche
0.01818255733579588	0.4157275140138944	outer_tissue	planted_true_niche
0.6300288655101504	0.4498285978965425	true_niche	planted_true_niche
0.6236580978829314	0.7440637627988614	matched_background	planted_true_niche
0.9241642235252229	0.5075128628412144	outer_tissue	planted_true_niche
0.09784033977462903	0.6276685021175381	outer_tissue	planted_true_niche
0.35210530295063336	0.3010414213534013	matched_background	planted_true_niche
0.7596684062742114	0.331298168591285	matched_background	planted_true_niche
0.3485700739754204	0.33058735198581424	matched_background	planted_true_niche
0.2914194629131831	0.9233861316392638	outer_tissue	planted_true_niche
0.17942772501986304	0.8786293034109713	outer_tissue	planted_true_niche
0.020176081615263852	0.06650577740925578	outer_tissue	planted_true_niche
0.5290137827635886	0.11138094381999719	outer_tissue	planted_true_niche
0.06393531816575915	0.07186349957027771	outer_tissue	planted_true_niche
0.4691866021958584	0.2524434267363612	matched_background	planted_true_niche
0.7336030352051305	0.48039291656274663	true_niche	planted_true_niche
0.4187340498265366	0.24465614305677308	matched_background	planted_true_niche
0.6082263877734432	0.7140250222960328	matched_background	planted_true_niche
0.9529821723207942	0.4034510678294858	outer_tissue	planted_true_niche
0.179587818857323	0.6590065809349662	matched_background	planted_true_niche
0.6435026764354848	0.027578362769061338	outer_tissue	planted_true_niche
0.6694787182846033	0.0037049137922083863	outer_tissue	planted_true_niche
0.5087016625967292	0.6449087115276508	true_niche	planted_true_niche
0.3412096877645894	0.4316066063759142	true_niche	planted_true_niche
0.16275688584806092	0.221037818376855	matched_background	planted_true_niche
0.3776146216412337	0.600180090129028	true_niche	planted_true_niche
0.553792160943275	0.16144866835120208	matched_background	planted_true_niche
0.9725555093109688	0.02195612291172344	outer_tissue	planted_true_niche
0.27340915225562623	0.7335582240461441	matched_background	planted_true_niche
0.8590245930523531	0.11823524669326646	outer_tissue	planted_true_niche
0.7855572735072749	0.6214210378374125	matched_background	planted_true_niche
0.36718429361224947	0.7570636985860594	matched_background	planted_true_niche
0.5757702789221953	0.9002980477107247	outer_tissue	planted_true_niche
0.02673177416148964	0.8290666380400882	outer_tissue	planted_true_niche
0.9811644473190938	0.6482823303432604	outer_tissue	planted_true_niche
0.49254036226649056	0.3837665178020566	true_niche	planted_true_niche
0.153676515486051	0.6726860642410698	matched_background	planted_true_niche
0.7933967553526559	0.30666817978818917	matched_background	planted_true_niche
0.8713925099253956	0.32297904588363036	outer_tissue	planted_true_niche
0.736505236153433	0.5045517292389524	true_niche	planted_true_niche
0.9830233856954337	0.17736782265926376	outer_tissue	planted_true_niche
0.2772718365351261	0.7732748525330124	matched_background	planted_true_niche
0.5536755147648968	0.6407295565213168	true_niche	planted_true_niche
0.4402149424262105	0.10449412504576405	outer_tissue	planted_true_niche
0.63838807263571	0.3959631387577244	true_niche	planted_true_niche
0.28049544657283987	0.15288235784635285	matched_background	planted_true_niche
0.6818725581997245	0.3724944937496285	true_niche	planted_true_niche
0.46767280253085475	0.4225688725230029	true_niche	planted_true_niche
0.38372448211571086	0.5119347915561776	true_niche	planted_true_niche
0.6988749739587282	0.8851107792698362	outer_tissue	planted_true_niche
0.2721769484295079	0.34315690653002884	matched_background	planted_true_niche
0.3307869943107612	0.9124439327523252	outer_tissue	planted_true_niche
0.9977546508523147	0.7546511148916972	outer_tissue	planted_true_niche
0.3892849072310087	0.11967442028045316	outer_tissue	planted_true_niche
0.33814844723412574	0.5007247732948218	true_niche	planted_true_niche
0.9646416306688932	0.7360095153806453	outer_tissue	planted_true_niche
0.9370263682224037	0.42880282396147984	outer_tissue	planted_true_niche
0.9200384786214455	0.781136518663748	outer_tissue	planted_true_niche
0.09820827952123312	0.053176796202709875	outer_tissue	planted_true_niche
0.8044045532757471	0.20291559189168928	matched_background	planted_true_niche
0.21029632397290032	0.7164757850976584	matched_background	planted_true_niche
0.6488037785332358	0.5323023546121678	true_niche	planted_true_niche
0.8562013259115424	0.5233852551520621	outer_tissue	planted_true_niche
0.7467025936284399	0.3796095489401925	matched_background	planted_true_niche
0.05911623253496989	0.7618702100029066	outer_tissue	planted_true_niche
0.5942920442637266	0.7162813066978483	matched_background	planted_true_niche
0.17107006578659212	0.16719651156252868	matched_background	planted_true_niche
0.8280648815231536	0.5004052403763354	matched_background	planted_true_niche
0.22664160666836575	0.9771693577287425	outer_tissue	planted_true_niche
0.20589115947823133	0.9305088088567183	outer_tissue	planted_true_niche
0.35524748195229516	0.8615010167003249	outer_tissue	planted_true_niche
0.5511438542031178	0.13240351153016716	outer_tissue	planted_true_niche
0.903118715477525	0.06665538448031039	outer_tissue	planted_true_niche
0.17860841948827544	0.5619636222324205	matched_background	planted_true_niche
0.8402962845494968	0.9421540719842962	outer_tissue	planted_true_niche
0.4209292479574327	0.6202185390166206	true_niche	planted_true_niche
0.9940190871636	0.02712639512920012	outer_tissue	planted_true_niche
0.6361003667330065	0.3271362365362698	true_niche	planted_true_niche
0.2211457871091037	0.020229717186083906	outer_tissue	planted_true_niche
0.5082719492569345	0.7254871404344765	matched_background	planted_true_niche
0.7419791373572342	0.3527400155934668	matched_background	planted_true_niche
0.8312003882435641	0.4363421514343383	matched_background	planted_true_niche
0.46713190650426195	0.14040948806643228	outer_tissue	planted_true_niche
0.3776965298230174	0.8296465742458199	matched_background	planted_true_niche
0.7361816878006863	0.4236217110059579	matched_background	planted_true_niche
0.10160426101267084	0.566513433877592	outer_tissue	planted_true_niche
0.7057596653213184	0.3573145814652946	matched_background	planted_true_niche
0.3958752212087089	0.07226506100266972	outer_tissue	planted_true_niche
0.6948712592866785	0.23283801232653845	matched_background	planted_true_niche
0.0874120742759259	0.3010813723404917	outer_tissue	planted_true_niche
0.25237701995788575	0.584185816331236	matched_background	planted_true_niche
0.2882674143969407	0.48807590880954854	matched_background	planted_true_niche
0.3043055867035557	0.4192894051659405	matched_background	planted_true_niche
0.9674682561397024	0.785301209114632	outer_tissue	planted_true_niche
0.8540069867589701	0.7712103175360131	outer_tissue	planted_true_niche
0.08668230670066346	0.45683973369310815	outer_tissue	planted_true_niche
0.5771735655811646	0.641018595214937	true_niche	planted_true_niche
0.9508434762664003	0.8287413663431992	outer_tissue	planted_true_niche
0.8105962654289663	0.37105847068360265	matched_background	planted_true_niche
0.049786250123582954	0.4986974339325949	outer_tissue	planted_true_niche
0.7401432340949309	0.7561169667533071	matched_background	planted_true_niche
0.7806215435616801	0.15150224293048487	matched_background	planted_true_niche
0.9021908524102151	0.2019702191573436	outer_tissue	planted_true_niche
0.5815156013750654	0.28691961770331154	matched_background	planted_true_niche
0.43718617345339683	0.13062236230078428	outer_tissue	planted_true_niche
0.18359577935491855	0.295150389155864	matched_background	planted_true_niche
0.5945267555541843	0.01656214469174233	outer_tissue	planted_true_niche
0.2800529262307132	0.43055314587994964	matched_background	planted_true_niche
0.28808525419215947	0.8784034372494405	outer_tissue	planted_true_niche
0.5303505543659317	0.00941209433311141	outer_tissue	planted_true_niche
0.07345514342944559	0.5843251963806813	outer_tissue	planted_true_niche
0.4868641761375153	0.7643534862927677	matched_background	planted_true_niche
0.2517303598079602	0.5853008374127785	matched_background	planted_true_niche
0.4622055117569679	0.5464911392252184	true_niche	planted_true_niche
0.18790153577855884	0.01623175106117747	outer_tissue	planted_true_niche
0.7458581972755954	0.8301973714843126	matched_background	planted_true_niche
0.8637522850703713	0.568226339765369	outer_tissue	planted_true_niche
0.6922282757683613	0.594088340613215	true_niche	planted_true_niche
0.8943902218315085	0.4184250563105173	outer_tissue	planted_true_niche
0.8844206975870063	0.928687075738916	outer_tissue	planted_true_niche
0.5892308595639045	0.1348792238837878	outer_tissue	planted_true_niche
0.751464145369962	0.32114058100640297	matched_background	planted_true_niche
0.14282378713036237	0.4629840780807689	outer_tissue	planted_true_niche
0.5557803581877075	0.8294144683231781	matched_background	planted_true_niche
0.9667237743981695	0.26991475236778883	outer_tissue	planted_true_niche
0.7449222059452763	0.2006859099658881	matched_background	planted_true_niche
0.9694804781956504	0.24871327104311014	outer_tissue	planted_true_niche
0.31298058455256406	0.6622161080045921	matched_background	planted_true_niche
0.1476626252580534	0.7603079895770621	outer_tissue	planted_true_niche
0.06335175493222323	0.4102495978706905	outer_tissue	planted_true_niche
0.020425134264465905	0.5387455767356865	outer_tissue	planted_true_niche
0.5922898393350682	0.247034483338478	matched_background	planted_true_niche
0.7051275212937075	0.8833350574790735	outer_tissue	planted_true_niche
0.1721575435647934	0.9339090089298724	outer_tissue	planted_true_niche
0.9520512860612529	0.6053941257144926	outer_tissue	planted_true_niche
0.28056861190585036	0.6481821305337548	matched_background	planted_true_niche
0.23639425251169666	0.1641544303254786	matched_background	planted_true_niche
0.7057530158853743	0.5225229549664797	true_niche	planted_true_niche
0.02611284517758805	0.9554118899132118	outer_tissue	planted_true_niche
0.4651223756347693	0.0010582400327412422	outer_tissue	planted_true_niche
0.6688656396630915	0.6589201966812058	true_niche	planted_true_niche
0.5602938815237989	0.4325397948625087	true_niche	planted_true_niche
0.23264681980149604	0.2541379228001235	matched_background	planted_true_niche
0.8075217358188079	0.12309471870631528	outer_tissue	planted_true_niche
0.5547615551091327	0.35566164820425583	true_niche	planted_true_niche
0.5728056662088986	0.9245014882913898	outer_tissue	planted_true_niche
0.38650279026755385	0.3697761996918396	true_niche	planted_true_niche
0.9778556588775074	0.4457976780891123	outer_tissue	planted_true_niche
0.0577281751201284	0.7529030979880461	outer_tissue	planted_true_niche
0.25351343755137734	0.06255406988008794	outer_tissue	planted_true_niche
0.7154244225625109	0.6454602813540079	matched_background	planted_true_niche
0.3050536702650126	0.6874790725651426	matched_background	planted_true_niche
0.7544154761517051	0.16176189455823764	matched_background	planted_true_niche
0.7469541978234052	0.12138658074643471	outer_tissue	planted_true_niche
0.4133901488891967	0.12983011652896048	outer_tissue	planted_true_niche
0.8418861898415496	0.05868519332036226	outer_tissue	planted_true_niche
0.6941270255450048	0.2599623880287789	matched_background	planted_true_niche
0.6731780733313983	0.4801171088802061	true_niche	planted_true_niche
0.544959001019937	0.3253026574152058	true_niche	planted_true_niche
0.5689853849241809	0.37787789371486935	true_niche	planted_true_niche
0.9208590621139207	0.358725296931543	outer_tissue	planted_true_niche
0.8300994105239201	0.7602822245444025	matched_background	planted_true_niche
0.24595926524583145	0.9210230129122428	outer_tissue	planted_true_niche
0.8911574684828052	0.05289402763992246	outer_tissue	planted_true_niche
0.6093210584392988	0.2523615897707543	matched_background	planted_true_niche
0.4757146255843856	0.3604232886396068	true_niche	planted_true_niche
0.5373017414183373	0.586446108022095	true_niche	planted_true_niche
0.5447675354927024	0.3502008709047818	true_niche	planted_true_niche
0.4836072958064279	0.8300318046909235	matched_background	planted_true_niche
0.9605057058999307	0.09046942072964526	outer_tissue	planted_true_niche
0.7537273217548957	0.697367627737953	matched_background	planted_true_niche
0.1076228391247851	0.4618439049621843	outer_tissue	planted_true_niche
0.2818215747029408	0.32610645140222094	matched_background	planted_true_niche
0.366916780738736	0.5997563663151331	true_niche	planted_true_niche
0.9807910248178241	0.7876176145494077	outer_tissue	planted_true_niche
0.560906056299618	0.6047445632312265	true_niche	planted_true_niche
0.6293229591842504	0.8567123099134204	outer_tissue	planted_true_niche
0.9549121680081929	0.4851640338538127	outer_tissue	planted_true_niche
0.8256839829042631	0.7896295816435958	matched_background	planted_true_niche
0.23615933741323714	0.3901896900782824	matched_background	planted_true_niche
0.25663293288955946	0.33652331131684543	matched_background	planted_true_niche
0.600216240148151	0.5804316996345843	true_niche	planted_true_niche
0.5046317821650173	0.7618607513254462	matched_background	planted_true_niche
0.014144997706733164	0.23264978551343085	outer_tissue	planted_true_niche
0.5402050522993026	0.8850715668360715	outer_tissue	planted_true_niche
0.9413997197979678	0.8487691761244057	outer_tissue	planted_true_niche
0.6827418543503627	0.5776647714364461	true_niche	planted_true_niche
0.13713793019340603	0.07945361160700459	outer_tissue	planted_true_niche
0.7030461335135334	0.710643433588142	matched_background	planted_true_niche
0.1775853625818954	0.28077081125729286	matched_background	planted_true_niche
0.9739334269512969	0.7115821831198189	outer_tissue	planted_true_niche
0.5431500420447146	0.6139189849055585	true_niche	planted_true_niche
0.892070450063994	0.05715795428587189	outer_tissue	planted_true_niche
0.771680491189345	0.14742629350674463	outer_tissue	planted_true_niche
0.9671353805829281	0.824570231357368	outer_tissue	planted_true_niche
0.5175180250581711	0.5070342961565869	true_niche	planted_true_niche
0.49533319555879884	0.5221754845619909	true_niche	planted_true_niche
0.06124305408565156	0.7810999092057498	outer_tissue	planted_true_niche
0.672736739940561	0.1404849067305729	outer_tissue	planted_true_niche
0.2409840081592728	0.6351664386092244	matched_background	planted_true_niche
0.2632712401117241	0.46445502318965604	matched_background	planted_true_niche
0.5889681445675035	0.8417810770368103	matched_background	planted_true_niche
0.6628618132771216	0.12976159249895347	outer_tissue	planted_true_niche
0.12402896395693908	0.7219043979177144	outer_tissue	planted_true_niche
0.5348671668594884	0.627000118888598	true_niche	planted_true_niche
0.0074844035990092594	0.8091267643743671	outer_tissue	planted_true_niche
0.03803572277440659	0.7078798461414556	outer_tissue	planted_true_niche
0.5695132583924387	0.46415185843101003	true_niche	planted_true_niche
0.7023696112890073	0.2630205421049705	matched_background	planted_true_niche
0.42396532993018665	0.1325971922392878	outer_tissue	planted_true_niche
0.6261685216659737	0.8894569969380085	outer_tissue	planted_true_niche
0.833333822383845	0.17963516064293283	matched_background	planted_true_niche
0.5397129644999222	0.6964973456331919	true_niche	planted_true_niche
0.8853677981094445	0.3005811056496621	outer_tissue	planted_true_niche
0.47555510771403064	0.8298153967977379	matched_background	planted_true_niche
0.8196413808560318	0.38204528430987794	matched_background	planted_true_niche
0.6487985629100597	0.6205425197824354	true_niche	planted_true_niche
0.6332511933512489	0.5841531497566556	true_niche	planted_true_niche
0.49080057059994053	0.13698675541896455	outer_tissue	planted_true_niche
0.7901653935238083	0.6819172949726613	matched_background	planted_true_niche
0.6337750355447475	0.09395640836085817	outer_tissue	planted_true_niche
0.8633864272395042	0.7179575453325576	outer_tissue	planted_true_niche
0.8482754377345377	0.09083323956067701	outer_tissue	planted_true_niche
0.6674898717160397	0.1356007925549063	outer_tissue	planted_true_niche
0.3616947649068857	0.37078885488670543	true_niche	planted_true_niche
0.9451495068822896	0.8586197515183464	outer_tissue	planted_true_niche
0.6212471554643128	0.3926228139595229	true_niche	planted_true_niche
0.2738267624794952	0.5267455333226144	matched_background	planted_true_niche
0.8267431267657915	0.8235494359597991	matched_background	planted_true_niche
0.22833445741265523	0.29872963932781094	matched_background	planted_true_niche
0.009837413566864628	0.6446850972371235	outer_tissue	planted_true_niche
0.8899189926854246	0.8267320803841584	outer_tissue	planted_true_niche
0.24176473346796223	0.5409815721338068	matched_background	planted_true_niche
0.35863442656319855	0.09867489716609557	outer_tissue	planted_true_niche
0.47766601469540926	0.7075165366264956	true_niche	planted_true_niche
0.10575501723062997	0.9339542655717638	outer_tissue	planted_true_niche
0.5022109465488012	0.4305971185799188	true_niche	planted_true_niche
0.3814952853101824	0.4459740926247966	true_niche	planted_true_niche
0.04027454454612067	0.8266082756952782	outer_tissue	planted_true_niche
0.3597032381402362	0.8287925982383716	matched_background	planted_true_niche
0.6770943159005528	0.25775475391433655	matched_background	planted_true_niche
0.9266575319009734	0.7688717475568086	outer_tissue	planted_true_niche
0.6069671424519457	0.20927671001040482	matched_background	planted_true_niche
0.9612841920731169	0.6319020300089011	outer_tissue	planted_true_niche
0.6139172874444425	0.9378823272720341	outer_tissue	planted_true_niche
0.3922425526139732	0.5905471917429594	true_niche	planted_true_niche
0.6243481867546835	0.3753222177957798	true_niche	planted_true_niche
0.6249877953744242	0.8665573135720833	outer_tissue	planted_true_niche
0.813951149700209	0.853504884740652	outer_tissue	planted_true_niche
0.4796169901172521	0.9994979061106071	outer_tissue	planted_true_niche
0.807372254467747	0.22455043270446362	matched_background	planted_true_niche
0.21713728849358094	0.28091895627917374	matched_background	planted_true_niche
0.3051380666571686	0.0026178903610509785	outer_tissue	planted_true_niche
0.43236070874315535	0.9088142843821411	outer_tissue	planted_true_niche
0.25735867210942265	0.5740616356896453	matched_background	planted_true_niche
0.3050876082837011	0.6693653673959818	matched_background	planted_true_niche
0.348647029184989	0.9021631002191995	outer_tissue	planted_true_niche
0.7588951798955287	0.16502014166572243	matched_background	planted_true_niche
0.4708198553147652	0.093924172494813	outer_tissue	planted_true_niche
0.22974614680029426	0.37884003574250746	matched_background	planted_true_niche
0.08318994916813793	0.04909280478518141	outer_tissue	planted_true_niche
0.8615593386853332	0.14277364685818827	outer_tissue	planted_true_niche
0.7051959498228014	0.18912579022287956	matched_background	planted_true_niche
0.6807616915015576	0.0002148245463429177	outer_tissue	planted_true_niche
0.08165380438005054	0.3656064875358117	outer_tissue	planted_true_niche
0.027457745551515478	0.8773422152284458	outer_tissue	planted_true_niche
0.3232780882771862	0.7747081351104592	matched_background	planted_true_niche
0.030973128414333972	0.40935789963697045	outer_tissue	planted_true_niche
0.20607955988615023	0.5981230371454574	matched_background	planted_true_niche
0.9766168918391215	0.7160352902673839	outer_tissue	planted_true_niche
0.4452838952516329	0.07016196112613782	outer_tissue	planted_true_niche
0.7503412311954989	0.6413764908931728	matched_background	planted_true_niche
0.9107345885269552	0.5885361341698406	outer_tissue	planted_true_niche
0.49371340764596705	0.8865884171391997	outer_tissue	planted_true_niche
0.7775311779055453	0.7372995750100092	matched_background	planted_true_niche
0.5932268108984672	0.7452938944390964	matched_background	planted_true_niche
0.454679199380279	0.6180246706542538	true_niche	planted_true_niche
0.7824539592419557	0.2169977488021324	matched_background	planted_true_niche
0.19395276125542393	0.7896398790889257	matched_background	planted_true_niche
0.24587087507501038	0.636254243886013	matched_background	planted_true_niche
0.5822877938961102	0.8037040544820465	matched_background	planted_true_niche
0.2534029904241155	0.37832879560467747	matched_background	planted_true_niche
0.12537816380881883	0.9334511596288896	outer_tissue	planted_true_niche
0.564228870814263	0.8643774945897477	outer_tissue	planted_true_niche
0.6894251779885987	0.7435835634725959	matched_background	planted_true_niche
0.3707965222913715	0.2788144518940806	matched_background	planted_true_niche
0.39458967097677433	0.18129691874129295	matched_background	planted_true_niche
0.6062388890412024	0.6664359582299454	true_niche	planted_true_niche
0.2868262202373719	0.39060190149531415	matched_background	planted_true_niche
0.3302032039126708	0.5938263012635587	true_niche	planted_true_niche
