x	y	label	simulation	region
0.5480450225087113	0.2926900534870167	true_niche	planted_true_niche	right_region
0.5044392907957987	0.11119402230039432	outer_tissue	planted_true_niche	right_region
0.02205567102800221	0.20264564691090092	outer_tissue	planted_true_niche	left_region
0.22797893483529275	0.4679775832607159	matched_background	planted_true_niche	left_region
0.08365723597744557	0.695091126309985	outer_tissue	planted_true_niche	left_region
0.248819790862154	0.8019843226018504	matched_background	planted_true_niche	left_region
0.006587802185156644	0.27398611691713803	outer_tissue	planted_true_niche	left_region
0.2932082928393731	0.5713293452216907	matched_background	planted_true_niche	left_region
0.3738872529624032	0.9327021781763091	outer_tissue	planted_true_niche	left_region
0.6468235747897353	0.5684486746266921	true_niche	planted_true_niche	right_region
0.8437205970214595	0.07244857911020164	outer_tissue	planted_true_niche	right_region
0.41549010105740614	0.04895782933414172	outer_tissue	planted_true_niche	left_region
0.6316684825474632	0.9415610986135133	outer_tissue	planted_true_niche	right_region
0.5197653470671891	0.17536442347230596	matched_background	planted_true_niche	right_region
0.23072709282616344	0.4151137906649577	matched_background	planted_true_niche	left_region
0.19892505243418024	0.5547198423149363	matched_background	planted_true_niche	left_region
0.4522872424681784	0.4057168292539619	true_niche	planted_true_niche	left_region
0.7943634453173759	0.2565769918999411	matched_background	planted_true_niche	right_region
0.5932773814789916	0.9183794463187404	outer_tissue	planted_true_niche	right_region
0.6993220575428267	0.9515499673897654	outer_tissue	planted_true_niche	right_region
0.7302242503955039	0.5251264299661605	true_niche	planted_true_niche	right_region
0.6212652912839011	0.9528857077572551	outer_tissue	planted_true_niche	right_region
0.24428891151275423	0.32564204950433384	matched_background	planted_true_niche	left_region
0.4417035314893507	0.2398658804468864	matched_background	planted_true_niche	left_region
0.5136558471949686	0.5395848232643025	true_niche	planted_true_niche	right_region
0.011112304685085839	0.9995811454792977	outer_tissue	planted_true_niche	left_region
0.29550455908663187	0.18633493993703198	matched_background	planted_true_niche	left_region
0.35926828988924464	0.6068407438333907	true_niche	planted_true_niche	left_region
0.010340367028021435	0.5978438480922748	outer_tissue	planted_true_niche	left_region
0.5621674029229455	0.7718469833388991	matched_background	planted_true_niche	right_region
0.5489025853260655	0.4796792310249838	true_niche	planted_true_niche	right_region
0.08948358737294215	0.7176454886364907	outer_tissue	planted_true_niche	left_region
0.24923149509773368	0.8298114421286296	matched_background	planted_true_niche	left_region
0.9042858092692657	0.37143085364508155	outer_tissue	planted_true_niche	right_region
0.43826358567892243	0.9680674432573488	outer_tissue	planted_true_niche	left_region
0.26045402772645454	0.5984053677240591	matched_background	planted_true_niche	left_region
0.8626849615310678	0.48878383850717433	outer_tissue	planted_true_niche	right_region
0.45567156468502124	0.2375797883198204	matched_background	planted_true_niche	left_region
0.625348532812831	0.3834909415778185	true_niche	planted_true_niche	right_region
0.9038509374768767	0.6452020471306361	outer_tissue	planted_true_niche	right_region
0.5449775500533951	0.503055608927778	true_niche	planted_true_niche	right_region
0.15751202368575135	0.239698870300041	matched_background	planted_true_niche	left_region
0.7139278126492195	0.603407925780192	true_niche	planted_true_niche	right_region
0.9355076481705396	0.6803100819502507	outer_tissue	planted_true_niche	right_region
0.4183258821200093	0.45988673956004	true_niche	planted_true_niche	left_region
0.66174286811259	0.2847091073138992	matched_background	planted_true_niche	right_region
0.8742693156268354	0.47237350780194176	outer_tissue	planted_true_niche	right_region
0.15612833255961667	0.23591732347792904	matched_background	planted_true_niche	left_region
0.7824603890528806	0.4386579688651835	matched_background	planted_true_niche	right_region
0.47384335650314746	0.9543767330382688	outer_tissue	planted_true_niche	left_region
0.5525884678082529	0.2388997237444902	matched_background	planted_true_niche	right_region
0.924251318419947	0.6936744359935191	outer_tissue	planted_true_niche	right_region
0.8131539896897586	0.19118348109246908	matched_background	planted_true_niche	right_region
0.1339331171426752	0.9311866725783725	outer_tissue	planted_true_niche	left_region
0.41476587562765754	0.22302800700337766	matched_background	planted_true_niche	left_region
0.6757789965345686	0.10056676355993488	outer_tissue	planted_true_niche	right_region
0.8117210236657704	0.8618523614451096	outer_tissue	planted_true_niche	right_region
0.16072071423238365	0.9004860598246687	outer_tissue	planted_true_niche	left_region
0.7012552619418484	0.13747007156031255	outer_tissue	planted_true_niche	right_region
0.5189192122338246	0.9341553764996106	outer_tissue	planted_true_niche	right_region
0.07775805177652295	0.11119541867640792	outer_tissue	planted_true_niche	left_region
0.5194571140757589	0.5539185157429609	true_niche	planted_true_niche	right_region
0.44880209980255137	0.8792692572632036	outer_tissue	planted_true_niche	left_region
0.4438530537878286	0.050367193988286374	outer_tissue	planted_true_niche	left_region
0.26754900893414046	0.8237518268665868	matched_background	planted_true_niche	left_region
0.3652111937947511	0.9676040284409925	outer_tissue	planted_true_niche	left_region
0.7618762843168944	0.3461652466848467	matched_background	planted_true_niche	right_region
0.3422851877813836	0.8517146812429308	outer_tissue	planted_true_niche	left_region
0.8588403249217756	0.43553455919855133	outer_tissue	planted_true_niche	right_region
0.7020627130703379	0.8210475756300956	matched_background	planted_true_niche	right_region
0.7523819946824729	0.616453341412162	matched_background	planted_true_niche	right_region
0.40265173918937536	0.26523340651103644	matched_background	planted_true_niche	left_region
0.1727240254801995	0.7701751078236542	matched_background	planted_true_niche	left_region
0.009672035852369198	0.7150870940399291	outer_tissue	planted_true_niche	left_region
0.4070434118548033	0.06855405841353657	outer_tissue	planted_true_niche	left_region
0.46568139478147463	0.8441562795067117	matched_background	planted_true_niche	left_region
0.38507744283578227	0.62812178011253	true_niche	planted_true_niche	left_region
0.10340466100060086	0.15524405807258657	outer_tissue	planted_true_niche	left_region
0.04342622242620808	0.3808528224304276	outer_tissue	planted_true_niche	left_region
0.8776220941596339	0.5104968356218691	outer_tissue	planted_true_niche	right_region
0.39085659129299755	0.9189270309715508	outer_tissue	planted_true_niche	left_region
0.867606287546253	0.4162987442232364	outer_tissue	planted_true_niche	right_region
0.8329384407074013	0.5003272733462102	matched_background	planted_true_niche	right_region
0.5746488046391685	0.5879091707418349	true_niche	planted_true_niche	right_region
0.8642339232239984	0.262727239425148	outer_tissue	planted_true_niche	right_region
0.9518410277611336	0.9918416724612121	outer_tissue	planted_true_niche	right_region
0.6370916108177945	0.9682593542650157	outer_tissue	planted_true_niche	right_region
0.0028034252661243153	0.770910403738687	outer_tissue	planted_true_niche	left_region
0.6409726957353606	0.6838072151436801	matched_background	planted_true_niche	right_region
0.49333620470935413	0.8835316554583839	outer_tissue	planted_true_niche	left_region
0.7907170849412407	0.7898722905836468	matched_background	planted_true_niche	right_region
0.35912964926768165	0.30471982571170453	matched_background	planted_true_niche	left_region
0.6934470330837736	0.20483185623893962	matched_background	planted_true_niche	right_region
0.36510413947423004	0.5475321762311041	true_niche	planted_true_niche	left_region
0.5840049511306917	0.4892122438126504	true_niche	planted_true_niche	right_region
0.4516839380421973	0.7294558190722239	matched_background	planted_true_niche	left_region
0.21074874172821534	0.2954697810168613	matched_background	planted_true_niche	left_region
0.3203108738749917	0.2116757690661707	matched_background	planted_true_niche	left_region
0.06379676704320958	0.8238247529696339	outer_tissue	planted_true_niche	left_region
0.6236744800627755	0.16277570303076783	matched_background	planted_true_niche	right_region
0.8922562157329745	0.8449896766487747	outer_tissue	planted_true_niche	right_region
0.595472912094152	0.95862131670121	outer_tissue	planted_true_niche	right_region
0.17007386194511487	0.23965954739537842	matched_background	planted_true_niche	left_region
0.5380988239732555	0.05342852819545263	outer_tissue	planted_true_niche	right_region
0.2598765200516817	0.5418271042353208	matched_background	planted_true_niche	left_region
0.38352291509992986	0.1050194995839131	outer_tissue	planted_true_niche	left_region
0.002521056523359322	0.1270563904810017	outer_tissue	planted_true_niche	left_region
0.9590175508917154	0.3622457183888278	outer_tissue	planted_true_niche	right_region
0.5229216822437527	0.7462937161532889	matched_background	planted_true_niche	right_region
0.5715117886728078	0.20711017559206868	matched_background	planted_true_niche	right_region
0.0947105423916732	0.1789706017220265	outer_tissue	planted_true_niche	left_region
0.1317723807728588	0.525361429169749	outer_tissue	planted_true_niche	left_region
0.8821957795171357	0.5590691953527052	outer_tissue	planted_true_niche	right_region
0.8459048714458536	0.4831206922308492	matched_background	planted_true_niche	right_region
0.673646848376582	0.9838185461131772	outer_tissue	planted_true_niche	right_region
0.6949336534928571	0.3702378554244964	true_niche	planted_true_niche	right_region
0.9315138008962506	0.9771760421674889	outer_tissue	planted_true_niche	right_region
0.676333669736055	0.8480661549464841	matched_background	planted_true_niche	right_region
0.6015091614439741	0.8862655177927518	outer_tissue	planted_true_niche	right_region
0.14844343447808706	0.9439231491524184	outer_tissue	planted_true_niche	left_region
0.22946722121687357	0.765438184930556	matched_background	planted_true_niche	left_region
0.21910880659612242	0.651025216934477	matched_background	planted_true_niche	left_region
0.04363493539725294	0.36892987713752257	outer_tissue	planted_true_niche	left_region
0.41377060430651424	0.9728746380415467	outer_tissue	planted_true_niche	left_region
0.04596095907334374	0.8046934784357807	outer_tissue	planted_true_niche	left_region
0.9083413427853847	0.9564486599504437	outer_tissue	planted_true_niche	right_region
0.6229694325200621	0.7346335236252259	matched_background	planted_true_niche	right_region
0.33354003719429604	0.45058350469485486	true_niche	planted_true_niche	left_region
0.2645798759562531	0.5975207042800356	matched_background	planted_true_niche	left_region
0.7372897960147691	0.08901250421392759	outer_tissue	planted_true_niche	right_region
0.8983429430491892	0.6994445606677812	outer_tissue	planted_true_niche	right_region
0.9948352081021155	0.2969267818785618	outer_tissue	planted_true_niche	right_region
0.08406429809075222	0.6893266186522846	outer_tissue	planted_true_niche	left_region
0.445274355159631	0.1904153193351793	matched_background	planted_true_niche	left_region
0.9731613312588961	0.71006678590758	outer_tissue	planted_true_niche	right_region
0.5871373487411604	0.7954120661263749	matched_background	planted_true_niche	right_region
0.8007125569220624	0.21282132294801026	matched_background	planted_true_niche	right_region
0.3851032335263366	0.576367696084789	true_niche	planted_true_niche	left_region
0.874849242788109	0.8151200151757341	outer_tissue	planted_true_niche	right_region
0.9648019032633127	0.6751483741072539	outer_tissue	planted_true_niche	right_region
0.26847510675132813	0.7115629665352919	matched_background	planted_true_niche	left_region
0.33385908393826724	0.024086312254464448	outer_tissue	planted_true_niche	left_region
0.4185357637873196	0.23863024408761246	matched_background	planted_true_niche	left_region
0.9626800939145721	0.5190739675526966	outer_tissue	planted_true_niche	right_region
0.06710211930707255	0.20769298634070588	outer_tissue	planted_true_niche	left_region
0.6068523098684827	0.6762516160365339	true_niche	planted_true_niche	right_region
0.575295831636558	0.05624792589111116	outer_tissue	planted_true_niche	right_region
0.7667708052065768	0.23851754639613998	matched_background	planted_true_niche	right_region
0.07901792979569866	0.3960434421465686	outer_tissue	planted_true_niche	left_region
0.15900961923224088	0.26135974776867954	matched_background	planted_true_niche	left_region
0.7912845819978765	0.7284558469715231	matched_background	planted_true_niche	right_region
0.9452980968770944	0.6717702016878391	outer_tissue	planted_true_niche	right_region
0.5393511401274259	0.5469898347041947	true_niche	planted_true_niche	right_region
0.5150306724938155	0.28789743431665893	true_niche	planted_true_niche	right_region
0.7102031197425235	0.8613667061107857	outer_tissue	planted_true_niche	right_region
0.1993606133041279	0.9447023143400914	outer_tissue	planted_true_niche	left_region
0.8272992964658565	0.5954501797135582	matched_background	planted_true_niche	right_region
0.024747640141973726	0.5453309771737788	outer_tissue	planted_true_niche	left_region
0.6291126725108648	0.9314668008068839	outer_tissue	planted_true_niche	right_region
0.8420567082264397	0.45364202593126257	matched_background	planted_true_niche	right_region
0.12815983080589144	0.9922426561263066	outer_tissue	planted_true_niche	left_region
0.3605568081599708	0.42814932762307767	true_niche	planted_true_niche	left_region
0.27346720164667027	0.10406412985792901	outer_tissue	planted_true_niche	left_region
0.7765393187386856	0.7609278051446348	matched_background	planted_true_niche	right_region
0.1789451928029917	0.09969671690195792	outer_tissue	planted_true_niche	left_region
0.3993176973675244	0.13641208223300416	outer_tissue	planted_true_niche	left_region
0.5833617174645266	0.5543830535959178	true_niche	planted_true_niche	right_region
0.03896324835787124	0.9822691088136741	outer_tissue	planted_true_niche	left_region
0.3754126391447896	0.18270022411461295	matched_background	planted_true_niche	left_region
0.17604688335866914	0.36997811737414066	matched_background	planted_true_niche	left_region
0.26802116959141953	0.28123546124836296	matched_background	planted_true_niche	left_region
0.17006094784639503	0.2621708219933875	matched_background	planted_true_niche	left_region
0.39006013342239754	0.9825223741748339	outer_tissue	planted_true_niche	left_region
0.039687332503602124	0.4700037680612641	outer_tissue	planted_true_niche	left_region
0.24490550618137008	0.11038946903249958	outer_tissue	planted_true_niche	left_region
0.21563957354634544	0.8916809252955802	outer_tissue	planted_true_niche	left_region
0.6783375233751973	0.29273871995087275	matched_background	planted_true_niche	right_region
0.6882302007137356	0.15419428413931302	matched_background	planted_true_niche	right_region
0.40973635033242495	0.6218081631754906	true_niche	planted_true_niche	left_region
0.10691179363616032	0.7169381933690903	outer_tissue	planted_true_niche	left_region
0.5281129151974673	0.956285044864967	outer_tissue	planted_true_niche	right_region
0.5201235141406358	0.26358951299913636	matched_background	planted_true_niche	right_region
0.5173141948388994	0.9067536260788949	outer_tissue	planted_true_niche	right_region
0.37958570278653847	0.7379222375751789	matched_background	planted_true_niche	left_region
0.26968233402931774	0.9756053810973492	outer_tissue	planted_true_niche	left_region
0.01860624238817865	0.3846142172030529	outer_tissue	planted_true_niche	left_region
0.12997300270409584	0.6789597323667097	outer_tissue	planted_true_niche	left_region
0.1402912312589666	0.9914301457980527	outer_tissue	planted_true_niche	left_region
0.30855855894807127	0.6908649705308926	matched_background	planted_true_niche	left_region
0.2716409023504296	0.06661595698307199	outer_tissue	planted_true_niche	left_region
0.43123889068490096	0.5155822335086214	true_niche	planted_true_niche	left_region
0.8646897179085887	0.34176145857904483	outer_tissue	planted_true_niche	right_region
0.9194703330779433	0.6384812426954414	outer_tissue	planted_true_niche	right_region
0.390451606464185	0.18419035134394313	matched_background	planted_true_niche	left_region
0.5653731315982493	0.35929026449369117	true_niche	planted_true_niche	right_region
0.9370988707938885	0.11871663093012097	outer_tissue	planted_true_niche	right_region
0.6742149324851457	0.8389937515112607	matched_background	planted_true_niche	right_region
0.0476765853317469	0.5493529322002556	outer_tissue	planted_true_niche	left_region
0.42425022261109924	0.8540494885975723	outer_tissue	planted_true_niche	left_region
0.7727163936984948	0.16918377821600783	matched_background	planted_true_niche	right_region
0.3948151918601872	0.5814428435608808	true_niche	planted_true_niche	left_region
0.9377127960785537	0.5226628946243634	outer_tissue	planted_true_niche	right_region
0.22230366710778282	0.44550437530148235	matched_background	planted_true_niche	left_region
0.7760989581437184	0.9410640621155395	outer_tissue	planted_true_niche	right_region
0.668871374097281	0.28946469929195695	matched_background	planted_true_niche	right_region
0.6685098586673947	0.07113658897775821	outer_tissue	planted_true_niche	right_region
0.3268692491283369	0.5390601272505628	true_niche	planted_true_niche	left_region
0.3089784782003888	0.04131332437640289	outer_tissue	planted_true_niche	left_region
0.4291330892345422	0.340513151589263	true_niche	planted_true_niche	left_region
0.6911799797423998	0.6860790953147363	matched_background	planted_true_niche	right_region
0.36989407812040687	0.4690128486002738	true_niche	planted_true_niche	left_region
0.9581829604331671	0.5192863821817661	outer_tissue	planted_true_niche	right_region
0.5931647976995769	0.73532770006531	matched_background	planted_true_niche	right_region
0.4385661698997896	0.005953470414557294	outer_tissue	planted_true_niche	left_region
0.6334826034623469	0.4732720091873386	true_niche	planted_true_niche	right_region
0.12962656100901881	0.18313126817016134	outer_tissue	planted_true_niche	left_region
0.7023071006059881	0.6855917557721213	matched_background	planted_true_niche	right_region
0.14863320590947338	0.2663966309214757	outer_tissue	planted_true_niche	left_region
0.8198076575891757	0.5814417335779083	matched_background	planted_true_niche	right_region
0.05247831066970865	0.18391352714413967	outer_tissue	planted_true_niche	left_region
0.6709879126917236	0.6030728286407103	true_niche	planted_true_niche	right_region
0.7567086070913377	0.2871433012319706	matched_background	planted_true_niche	right_region
0.2005765144890026	0.4961127841345324	matched_background	planted_true_niche	left_region
0.11949527975254293	0.6579849494512032	outer_tissue	planted_true_niche	left_region
0.7576982641995883	0.7036539047606624	matched_background	planted_true_niche	right_region
0.2896778843370508	0.993833217813597	outer_tissue	planted_true_niche	left_region
0.5029538339477747	0.5097704201394372	true_niche	planted_true_niche	right_region
0.333525076580541	0.05258155390807817	outer_tissue	planted_true_niche	left_region
0.16359600127154394	0.4505385322322055	matched_background	planted_true_niche	left_region
0.9509620534232018	0.9795015948090546	outer_tissue	planted_true_niche	right_region
0.3118060519698225	0.9906725732458003	outer_tissue	planted_true_niche	left_region
0.47532316139744346	0.8189305085473065	matched_background	planted_true_niche	left_region
0.3658673475302562	0.13313987274325434	outer_tissue	planted_true_niche	left_region
0.821298138433507	0.2373921361974236	matched_background	planted_true_niche	right_region
0.8106839087804215	0.7819961000719617	matched_background	planted_true_niche	right_region
0.867876424163315	0.8215152126797345	outer_tissue	planted_true_niche	right_region
0.2896566586356105	0.06587544219622665	outer_tissue	planted_true_niche	left_region
0.6265211566165988	0.559091701905801	true_niche	planted_true_niche	right_region
0.011112175305134309	0.4518022760844609	outer_tissue	planted_true_niche	left_region
0.27797740769519685	0.6956686499968763	matched_background	planted_true_niche	left_region
0.5206812772659678	0.31019754727073245	true_niche	planted_true_niche	right_region
0.33289827461363863	0.3887312384216447	true_niche	planted_true_niche	left_region
0.9867155301720882	0.11659330729039619	outer_tissue	planted_true_niche	right_region
0.6581348460067986	0.10297034223997859	outer_tissue	planted_true_niche	right_region
0.9223263125148135	0.2885819925201659	outer_tissue	planted_true_niche	right_region
0.22076600091598864	0.8797083825328356	outer_tissue	planted_true_niche	left_region
0.6340849018443467	0.3354433772214813	true_niche	planted_true_niche	right_region
0.3785211244744894	0.5658901381741982	true_niche	planted_true_niche	left_region
0.6722325076199669	0.5499656239015871	true_niche	planted_true_niche	right_region
0.7442021038483779	0.3181837806790878	matched_background	planted_true_niche	right_region
0.7192194791690933	0.14932457171157987	outer_tissue	planted_true_niche	right_region
0.275041163204651	0.684793972443433	matched_background	planted_true_niche	left_region
0.8764013393833601	0.5456651677053214	outer_tissue	planted_true_niche	right_region
0.3773535143904524	0.9024731651499055	outer_tissue	planted_true_niche	left_region
0.5829937067157456	0.2590974823002242	matched_background	planted_true_niche	right_region
0.9427199267700823	0.10909386423120238	outer_tissue	planted_true_niche	right_region
0.7885997581926	0.15598045873921984	matched_background	planted_true_niche	right_region
0.17485308263575428	0.11894539412672245	outer_tissue	planted_true_niche	left_region
0.7958797879908462	0.5772279111407541	matched_background	planted_true_niche	right_region
0.3076366640612296	0.5304826206968428	true_niche	planted_true_niche	left_region
0.3175844297139965	0.6446132016802706	matched_background	planted_true_niche	left_region
0.3737286546187881	0.9725142592844757	outer_tissue	planted_true_niche	left_region
0.4213464134335325	0.45393973386335673	true_niche	planted_true_niche	left_region
0.8882793630701747	0.22106473066536103	outer_tissue	planted_true_niche	right_region
0.6013033190645574	0.19609301377831045	matched_background	planted_true_niche	right_region
0.32511194211130245	0.17823133421713855	matched_background	planted_true_niche	left_region
0.2601212945665282	0.4473348277637882	matched_background	planted_true_niche	left_region
0.8949556575277341	0.41670421325786267	outer_tissue	planted_true_niche	right_region
0.03728849013608859	0.5252282170527985	outer_tissue	planted_true_niche	left_region
0.12079372161538526	0.197519609861465	outer_tissue	planted_true_niche	left_region
0.9363036057021694	0.2946101691451469	outer_tissue	planted_true_niche	right_region
0.6979327929388919	0.47990235417679317	true_niche	planted_true_niche	right_region
0.6903448897601955	0.6048855741315226	true_niche	planted_true_niche	right_region
0.5691633969421257	0.03397989687579328	outer_tissue	planted_true_niche	right_region
0.08497136682759687	0.18948347996938852	outer_tissue	planted_true_niche	left_region
0.3657964871290311	0.2520892540147289	matched_background	planted_true_niche	left_region
0.35715547941684167	0.42543198263406623	true_niche	planted_true_niche	left_region
0.40700738405547743	0.5086616407625154	true_niche	planted_true_niche	left_region
0.43565564849415606	0.19092940587278007	matched_background	planted_true_niche	left_region
0.7088370743078581	0.23836497094992926	matched_background	planted_true_niche	right_region
5.97683987650921e-05	0.22451733258614215	outer_tissue	planted_true_niche	left_region
0.5877304033425945	0.7844526978781812	matched_background	planted_true_niche	right_region
0.7271347774656824	0.8464662415574756	matched_background	planted_true_niche	right_region
0.7394746862164767	0.7520452012683564	matched_background	planted_true_niche	right_region
0.07173877901638237	0.9430169562330906	outer_tissue	planted_true_niche	left_region
0.12131273050368241	0.44691286018003185	outer_tissue	planted_true_niche	left_region
0.12517064570564995	0.006604154711143617	outer_tissue	planted_true_niche	left_region
0.35908271105533685	0.6926161663640018	matched_background	planted_true_niche	left_region
0.28858898382240783	0.0193762576947355	outer_tissue	planted_true_niche	left_region
0.3104424755250158	0.6741535117116443	matched_background	planted_true_niche	left_region
0.2754167401786006	0.988940495643919	outer_tissue	planted_true_niche	left_region
0.23382625513702926	0.012731474562852174	outer_tissue	planted_true_niche	left_region
0.5850714777214743	0.6861036851160158	true_niche	planted_true_niche	right_region
0.34229705046635994	0.43741566550895283	true_niche	planted_true_niche	left_region
0.39226068290825755	0.2526903165737041	matched_background	planted_true_niche	left_region
0.3772463059211911	0.5635975992948816	true_niche	planted_true_niche	left_region
0.7714657139609034	0.38454751306219637	matched_background	planted_true_niche	right_region
0.5657089780424028	0.6751129986995122	true_niche	planted_true_niche	right_region
0.6336336352722022	0.23742161395386097	matched_background	planted_true_niche	right_region
0.6247726134415645	0.7705807033730042	matched_background	planted_true_niche	right_region
0.2656412802886673	0.3233434631866672	matched_background	planted_true_niche	left_region
0.5750727110012492	0.9998518673480626	outer_tissue	planted_true_niche	right_region
0.8075675179716265	0.5814732560508116	matched_background	planted_true_niche	right_region
0.4080491322649856	0.9750810152790048	outer_tissue	planted_true_niche	left_region
0.3388780167957737	0.919137924066334	outer_tissue	planted_true_niche	left_region
0.4482770328317621	0.8378920467199105	matched_background	planted_true_niche	left_region
0.26623559245722395	0.5262895507645362	matched_background	planted_true_niche	left_region
0.7607372423352935	0.5828519633731214	matched_background	planted_true_niche	right_region
0.6859213491651063	0.7052378877504458	matched_background	planted_true_niche	right_region
0.9326175596641932	0.6013015005820457	outer_tissue	planted_true_niche	right_region
0.2853954388626889	0.11740264351317642	outer_tissue	planted_true_niche	left_region
0.620321731801078	0.23792229216242367	matched_background	planted_true_niche	right_region
0.553603757643285	0.04912180860455395	outer_tissue	planted_true_niche	right_region
0.04292104720318579	0.33131166227974085	outer_tissue	planted_true_niche	left_region
0.059901852518385534	0.9539111117460712	outer_tissue	planted_true_niche	left_region
0.7230166276876793	0.36925595789097587	matched_background	planted_true_niche	right_region
0.14149514495115656	0.629474774659545	outer_tissue	planted_true_niche	left_region
0.6373179273031203	0.5923918671343653	true_niche	planted_true_niche	right_region
0.5175328746812177	0.4612934041480419	true_niche	planted_true_niche	right_region
0.7411295302072678	0.5012042188079552	matched_background	planted_true_niche	right_region
0.11852172195036859	0.9712092649483653	outer_tissue	planted_true_niche	left_region
0.6181750765678821	0.24238220855834203	matched_background	planted_true_niche	right_region
0.5505937288819649	0.5000969748663091	true_niche	planted_true_niche	right_region
0.08225057582930717	0.9790772861445064	outer_tissue	planted_true_niche	left_region
0.9678583092712032	0.46047269740772656	outer_tissue	planted_true_niche	right_region
0.13063247370463305	0.8341362298190476	outer_tissue	planted_true_niche	left_region
0.969148934250561	0.4499081927576519	outer_tissue	planted_true_niche	right_region
0.0015167536060103348	0.18331977047910064	outer_tissue	planted_true_niche	left_region
0.18367242666489703	0.9152801466199435	outer_tissue	planted_true_niche	left_region
0.5927934848771098	0.11510407107121667	outer_tissue	planted_true_niche	right_region
0.8967495782533745	0.6366065898346219	outer_tissue	planted_true_niche	right_region
0.949621226165488	0.11857900784067132	outer_tissue	planted_true_niche	right_region
0.39412887183809453	0.35760152852668114	true_niche	planted_true_niche	left_region
0.10999617756361646	0.9313174479786905	outer_tissue	planted_true_niche	left_region
0.6670981843909813	0.019640796032345476	outer_tissue	planted_true_niche	right_region
